pl_rade,pl_eqt,pl_orbper,st_teff,st_mass,st_rad,rade_norm,eqt_norm,teff_norm,HSI,SCI,habitability
2.3,797.0,5.4871116,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
3.24,836.0,5.4871144,5103.0,0.823,0.787,0.1064585,0.025904633,0.71355194,0.06618157,0.71355194,0
3.213,797.0,8.2908745,5080.0,0.84,0.771,0.109372035,0.033596497,0.7053932,0.07148427,0.7053932,0
2.3,797.0,8.290853,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
2.3,797.0,8.290842,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
3.1,729.0,8.290858,4918.0,0.9,0.87,0.12245644,0.05286573,0.6505091,0.08766109,0.6505091,0
3.35,797.0,8.291,5612.5,0.76,0.803,0.095369175,0.033596497,0.9205813,0.06448284,0.9205813,0
2.3,797.0,8.2908535,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
2.495,797.0,8.29,5090.0,0.827,0.792,0.22424862,0.033596497,0.70892894,0.12892255,0.70892894,0
3.21,728.0,8.290842,5103.0,0.823,0.787,0.10970064,0.05321934,0.71355194,0.08145999,0.71355194,0
3.28,797.0,8.2908745,5117.0,0.85,0.79,0.1022842,0.033596497,0.71856433,0.06794035,0.71856433,0
3.3,797.0,8.291,5612.5,0.76,0.8,0.10025885,0.033596497,0.9205813,0.06692767,0.9205813,0
3.34,745.0,8.2908745,5106.0,0.763,0.803,0.09632765,0.047517054,0.7146231,0.07192235,0.7146231,0
3.205,797.0,10.339293,5080.0,0.959,0.785,0.11025054,0.033596497,0.7053932,0.07192352,0.7053932,0
3.34,745.0,8.2908745,5106.0,0.763,0.803,0.09632765,0.047517054,0.7146231,0.07192235,0.7146231,0
3.34,745.0,8.2908745,5106.0,0.763,0.803,0.09632765,0.047517054,0.7146231,0.07192235,0.7146231,0
2.68,590.0,16.738659,5106.0,0.763,0.803,0.18637396,0.13354279,0.7146231,0.15995838,0.7146231,0
2.3,797.0,16.73869,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
3.6,575.0,16.73866,4918.0,0.9,0.87,0.074273586,0.14758761,0.6505091,0.1109306,0.6505091,0
2.68,590.0,16.738659,5106.0,0.763,0.803,0.18637396,0.13354279,0.7146231,0.15995838,0.7146231,0
2.71,797.0,16.73866,5100.0,0.959,0.794,0.18086578,0.033596497,0.7124824,0.10723114,0.7124824,0
2.549,797.0,10.339293,5080.0,0.959,0.785,0.21246031,0.033596497,0.7053932,0.123028405,0.7053932,0
2.67,797.0,16.738659,5117.0,0.85,0.79,0.18824704,0.033596497,0.71856433,0.11092177,0.71856433,0
2.56,576.0,16.73869,5103.0,0.823,0.787,0.21013609,0.14660697,0.71355194,0.17837152,0.71355194,0
2.68,590.0,16.738659,5106.0,0.763,0.803,0.18637396,0.13354279,0.7146231,0.15995838,0.7146231,0
2.579,797.0,16.738659,5080.0,0.84,0.771,0.20618117,0.033596497,0.7053932,0.119888835,0.7053932,0
2.3,797.0,16.738934,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
2.76,797.0,16.74,5090.0,0.827,0.792,0.17204486,0.033596497,0.70892894,0.10282068,0.70892894,0
2.7,797.0,16.739,5612.5,0.8,0.951,0.18268351,0.033596497,0.9205813,0.10814001,0.9205813,0
2.3,797.0,16.738909,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
1.83,1023.0,3.2053983,5106.0,0.763,0.803,0.43604928,0.007446583,0.7146231,0.22174793,0.7146231,0
2.3,797.0,3.2053962,4974.0,0.82,0.827279,0.2725318,0.033596497,0.6689808,0.15306415,0.6689808,0
2.11,999.0,3.205386,4918.0,0.9,0.87,0.329559,0.008738648,0.6505091,0.16914882,0.6505091,0
1.7,1000.0,3.2053962,5103.0,0.823,0.787,0.49658528,0.008680585,0.71355194,0.25263295,0.71355194,0
1.753,797.0,3.2053983,5080.0,0.84,0.771,0.47095156,0.033596497,0.7053932,0.25227404,0.7053932,0
1.83,1023.0,3.2053983,5106.0,0.763,0.803,0.43604928,0.007446583,0.7146231,0.22174793,0.7146231,0
1.7938153,797.0,3.20538,4974.0,0.82,0.827279,0.45211658,0.033596497,0.6689808,0.24285653,0.6689808,0
1.83,1023.0,3.2053983,5106.0,0.763,0.803,0.43604928,0.007446583,0.7146231,0.22174793,0.7146231,0
1.52,797.0,4.646186,4954.0,0.959,0.719,0.59452057,0.033596497,0.66232425,0.31405854,0.66232425,0
1.974,797.0,10.339293,4908.0,0.959,0.781,0.37756976,0.033596497,0.6472647,0.20558313,0.6472647,0
1.62,797.0,4.6462107,5011.0,0.81,0.74,0.53794444,0.033596497,0.6814721,0.28577048,0.6814721,0
2.3,797.0,4.646224,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.01,902.0,4.646195,5027.0,0.93,0.88,0.36421898,0.01668353,0.68694574,0.19045125,0.68694574,0
2.3,797.0,4.646199,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
1.82,930.0,4.6462107,5219.0,0.871,0.851,0.44043165,0.013842659,0.7561617,0.22713716,0.7561617,0
1.82,830.0,4.646224,4955.0,0.774,0.721,0.44043165,0.026961826,0.66265553,0.23369674,0.66265553,0
1.82,930.0,4.6462107,5219.0,0.871,0.851,0.44043165,0.013842659,0.7561617,0.22713716,0.7561617,0
1.82,930.0,4.6462107,5219.0,0.871,0.851,0.44043165,0.013842659,0.7561617,0.22713716,0.7561617,0
1.639,797.0,4.6462107,4908.0,0.75,0.769,0.52781993,0.033596497,0.6472647,0.28070822,0.6472647,0
2.332,797.0,7.2402287,4908.0,0.75,0.769,0.26394883,0.033596497,0.6472647,0.14877266,0.6472647,0
2.58,803.0,7.2402287,5219.0,0.871,0.851,0.20597512,0.03227916,0.7561617,0.11912714,0.7561617,0
2.14,716.0,7.2402244,4955.0,0.774,0.721,0.31981897,0.05765183,0.66265553,0.1887354,0.66265553,0
2.3,797.0,7.2402244,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.58,803.0,7.2402287,5219.0,0.871,0.851,0.20597512,0.03227916,0.7561617,0.11912714,0.7561617,0
2.35,797.0,7.240193,4954.0,0.959,0.719,0.2592403,0.033596497,0.66232425,0.1464184,0.66232425,0
2.3,797.0,7.2400374,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.3,797.0,7.24023,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.323,797.0,10.339293,4908.0,0.959,0.781,0.2663351,0.033596497,0.6472647,0.1499658,0.6472647,0
2.27,797.0,7.2402287,5011.0,0.81,0.74,0.28083163,0.033596497,0.6814721,0.15721406,0.6814721,0
2.56,774.0,7.240136,5027.0,0.93,0.88,0.21013609,0.039163895,0.68694574,0.12464999,0.68694574,0
2.58,803.0,7.2402287,5219.0,0.871,0.851,0.20597512,0.03227916,0.7561617,0.11912714,0.7561617,0
2.57,600.0,17.326687,5219.0,0.871,0.851,0.20804518,0.12493021,0.7561617,0.1664877,0.7561617,0
2.27,797.0,17.326687,5011.0,0.81,0.74,0.28083163,0.033596497,0.6814721,0.15721406,0.6814721,0
2.3,797.0,17.326704,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.57,600.0,17.326687,5219.0,0.871,0.851,0.20804518,0.12493021,0.7561617,0.1664877,0.7561617,0
2.415,797.0,10.339293,4908.0,0.959,0.781,0.24292561,0.033596497,0.6472647,0.13826105,0.6472647,0
2.31,580.0,17.32639,5027.0,0.93,0.88,0.26982006,0.1427491,0.68694574,0.20628458,0.68694574,0
2.23,535.0,17.326704,4955.0,0.774,0.721,0.29229257,0.19269115,0.66265553,0.24249186,0.66265553,0
2.317,797.0,17.326687,4908.0,0.75,0.769,0.26793793,0.033596497,0.6472647,0.1507672,0.6472647,0
2.3,797.0,17.326735,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.47,797.0,17.326645,4954.0,0.959,0.719,0.22992547,0.033596497,0.66232425,0.13176098,0.66232425,0
2.3,797.0,17.326832,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.57,600.0,17.326687,5219.0,0.871,0.851,0.20804518,0.12493021,0.7561617,0.1664877,0.7561617,0
2.74,437.0,44.84122,5219.0,0.871,0.851,0.17552039,0.37034014,0.7561617,0.27293026,0.7561617,0
2.3,797.0,44.841248,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.75,390.0,44.841118,4955.0,0.774,0.721,0.17377394,0.506617,0.66265553,0.34019548,0.66265553,0
2.74,437.0,44.84122,5219.0,0.871,0.851,0.17552039,0.37034014,0.7561617,0.27293026,0.7561617,0
2.74,437.0,44.84122,5219.0,0.871,0.851,0.17552039,0.37034014,0.7561617,0.27293026,0.7561617,0
2.35,797.0,44.84122,5011.0,0.81,0.74,0.2592403,0.033596497,0.6814721,0.1464184,0.6814721,0
2.3,797.0,44.840748,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.977,797.0,10.339293,4908.0,0.959,0.781,0.13848408,0.033596497,0.6472647,0.08604029,0.6472647,0
2.27,797.0,44.840977,4954.0,0.959,0.719,0.28083163,0.033596497,0.66232425,0.15721406,0.66232425,0
2.473,797.0,44.84122,4908.0,0.75,0.769,0.22923672,0.033596497,0.6472647,0.1314166,0.6472647,0
2.3,797.0,44.841118,4948.0,0.81,0.792763,0.2725318,0.033596497,0.66034025,0.15306415,0.66034025,0
2.81,422.0,44.8418,5027.0,0.93,0.88,0.16365415,0.4092892,0.68694574,0.28647166,0.68694574,0
2.43,797.0,10.4208,5367.0,0.907,0.814,0.23930892,0.033596497,0.81424004,0.1364527,0.81424004,0
3.21,797.0,10.416,5612.5,0.98,1.084,0.10970064,0.033596497,0.9205813,0.07164857,0.9205813,0
3.43,855.0,10.4157295,5671.0,0.983,1.084,0.08803683,0.022822691,0.94790596,0.05542976,0.94790596,0
3.2,836.0,10.415808,5577.0,0.856,1.03,0.11080316,0.025904633,0.9043851,0.06835389,0.9043851,0
3.43,855.0,10.4157295,5671.0,0.983,1.084,0.08803683,0.022822691,0.94790596,0.05542976,0.94790596,0
2.3,797.0,10.41574,5523.0,0.97,0.949612,0.2725318,0.033596497,0.88029337,0.15306415,0.88029337,0
2.908,797.0,10.4157295,5559.0,1.007,0.919,0.14837684,0.033596497,0.89628214,0.09098667,0.89628214,0
2.3,797.0,10.415727,5523.0,0.97,0.949612,0.2725318,0.033596497,0.88029337,0.15306415,0.88029337,0
3.0,797.0,10.416,5612.5,0.9,0.951,0.13533528,0.033596497,0.9205813,0.08446589,0.9205813,0
2.834,797.0,10.339293,5559.0,0.959,0.931,0.15977319,0.033596497,0.89628214,0.09668484,0.89628214,0
3.0,797.0,10.4157295,5514.0,0.94,0.95,0.13533528,0.033596497,0.87634104,0.08446589,0.87634104,0
3.2,797.0,10.416,5612.5,0.98,1.08,0.11080316,0.033596497,0.9205813,0.07219983,0.9205813,0
3.43,855.0,10.4157295,5671.0,0.983,1.084,0.08803683,0.022822691,0.94790596,0.05542976,0.94790596,0
3.01,797.0,10.421,5612.5,0.95,0.99,0.13398868,0.033596497,0.9205813,0.08379259,0.9205813,0
3.01,797.0,10.415727,5511.0,0.947,0.987,0.13398868,0.033596497,0.8750275,0.08379259,0.8750275,0
2.2,797.0,13.0729,5367.0,0.907,0.814,0.3011942,0.033596497,0.81424004,0.16739534,0.81424004,0
2.8,797.0,13.084,5612.5,0.98,1.08,0.1652989,0.033596497,0.9205813,0.0994477,0.9205813,0
2.72,797.0,13.073,5612.5,0.95,0.99,0.17906614,0.033596497,0.9205813,0.10633132,0.9205813,0
3.21,792.0,13.084241,5671.0,0.983,1.084,0.10970064,0.034735262,0.94790596,0.072217956,0.94790596,0
3.21,792.0,13.084241,5671.0,0.983,1.084,0.10970064,0.034735262,0.94790596,0.072217956,0.94790596,0
3.21,792.0,13.084241,5671.0,0.983,1.084,0.10970064,0.034735262,0.94790596,0.072217956,0.94790596,0
2.554,797.0,10.339293,5559.0,0.959,0.931,0.2114007,0.033596497,0.89628214,0.1224986,0.89628214,0
2.719,797.0,13.084241,5559.0,1.007,0.919,0.17924528,0.033596497,0.89628214,0.10642089,0.89628214,0
2.71,739.0,13.084243,5511.0,0.947,0.987,0.18086578,0.049456254,0.8750275,0.11516102,0.8750275,0
2.3,797.0,13.084243,5523.0,0.97,0.949612,0.2725318,0.033596497,0.88029337,0.15306415,0.88029337,0
2.79,797.0,13.084241,5514.0,0.94,0.95,0.16696016,0.033596497,0.87634104,0.10027833,0.87634104,0
2.8,778.0,13.084143,5577.0,0.856,1.03,0.1652989,0.038133323,0.9043851,0.10171611,0.9043851,0
2.81,797.0,13.084,5612.5,0.98,1.084,0.16365415,0.033596497,0.9205813,0.098625325,0.9205813,0
2.7,797.0,13.084,5612.5,0.9,0.951,0.18268351,0.033596497,0.9205813,0.10814001,0.9205813,0
2.3,797.0,13.08428,5523.0,0.97,0.949612,0.2725318,0.033596497,0.88029337,0.15306415,0.88029337,0
2.2,821.0,9.69483,5876.0,0.997,0.89,0.3011942,0.028629053,0.95218116,0.16491163,0.95218116,0
2.13,797.0,9.695025,5532.0,0.92,0.89,0.3230332,0.033596497,0.88426363,0.17831485,0.88426363,0
2.3,797.0,9.695011,5705.0,1.02,0.895995,0.2725318,0.033596497,0.9641581,0.15306415,0.9641581,0
2.08,833.0,9.695011,5896.0,1.0,0.914,0.33959553,0.026427941,0.9427068,0.18301174,0.9427068,0
2.12,797.0,9.694928,5895.0,0.959,0.941,0.32627985,0.033596497,0.9431782,0.17993817,0.9431782,0
2.033,797.0,10.339293,5895.0,0.959,0.892,0.35593754,0.033596497,0.9431782,0.19476701,0.9431782,0
2.23,833.0,9.695025,5896.0,1.0,0.914,0.29229257,0.026427941,0.9427068,0.15936026,0.9427068,0
2.23,833.0,9.695025,5896.0,1.0,0.914,0.29229257,0.026427941,0.9427068,0.15936026,0.9427068,0
2.3,797.0,9.695018,5705.0,1.02,0.895995,0.2725318,0.033596497,0.9641581,0.15306415,0.9641581,0
2.23,833.0,9.695025,5896.0,1.0,0.914,0.29229257,0.026427941,0.9427068,0.15936026,0.9427068,0
2.083,797.0,10.339293,5895.0,0.959,0.892,0.33857828,0.033596497,0.9431782,0.18608738,0.9431782,0
1.99,705.0,15.3823,5876.0,0.997,0.89,0.37157667,0.06203851,0.95218116,0.21680759,0.95218116,0
2.19,715.0,15.382501,5896.0,1.0,0.914,0.30422124,0.05803746,0.9427068,0.18112935,0.9427068,0
2.3,797.0,15.382498,5705.0,1.02,0.895995,0.2725318,0.033596497,0.9641581,0.15306415,0.9641581,0
2.3,797.0,15.382327,5705.0,1.02,0.895995,0.2725318,0.033596497,0.9641581,0.15306415,0.9641581,0
2.19,715.0,15.382501,5896.0,1.0,0.914,0.30422124,0.05803746,0.9427068,0.18112935,0.9427068,0
2.16,797.0,15.38231,5895.0,0.959,0.941,0.31348616,0.033596497,0.9431782,0.17354132,0.9431782,0
2.19,715.0,15.382501,5896.0,1.0,0.914,0.30422124,0.05803746,0.9427068,0.18112935,0.9427068,0
2.3,797.0,15.38254,5705.0,1.02,0.895995,0.2725318,0.033596497,0.9641581,0.15306415,0.9641581,0
2.14,714.0,15.38254,5896.0,1.0,0.914,0.31981897,0.058425676,0.9427068,0.18912232,0.9427068,0
2.15,797.0,15.382501,5532.0,0.92,0.89,0.31663674,0.033596497,0.88426363,0.17511661,0.88426363,0
1.03,529.0,5.9236565,4045.5,0.535,0.49,0.9704456,0.20055501,0.42052558,0.5855003,0.42052558,0
1.56,797.0,5.923653,4713.0,0.959,0.721,0.5712091,0.033596497,0.58713526,0.3024028,0.58713526,0
1.51,797.0,5.9236565,4736.0,0.79,0.73,0.60049564,0.033596497,0.5939263,0.31704608,0.5939263,0
2.3,797.0,5.9236574,4714.0,0.75,0.774232,0.2725318,0.033596497,0.587429,0.15306415,0.587429,0
1.04,797.0,5.9236774,4714.0,0.75,0.774232,0.9607895,0.033596497,0.587429,0.497193,0.587429,0
1.12,529.0,5.9236,4045.5,0.535,0.49,0.88692045,0.20055501,0.42052558,0.5437377,0.42052558,0
1.03,529.0,5.9236565,4045.5,0.535,0.49,0.9704456,0.20055501,0.42052558,0.5855003,0.42052558,0
1.553,797.0,5.9236565,4786.0,0.816,0.739,0.5752216,0.033596497,0.60896164,0.30440906,0.60896164,0
1.34,699.0,5.923589,4680.0,0.666,0.642,0.7117703,0.064570345,0.57752705,0.38817033,0.57752705,0
0.99,531.0,5.9236574,4045.5,0.535,0.496,0.9900499,0.19789869,0.42052558,0.5939743,0.42052558,0
1.495,797.0,10.339293,4786.0,0.959,0.748,0.6095709,0.033596497,0.60896164,0.32158372,0.60896164,0
2.3,797.0,5.9236703,4714.0,0.75,0.774232,0.2725318,0.033596497,0.587429,0.15306415,0.587429,0
1.03,529.0,5.9236565,4045.5,0.535,0.49,0.9704456,0.20055501,0.42052558,0.5855003,0.42052558,0
2.818,797.0,10.339293,4786.0,0.959,0.748,0.16235012,0.033596497,0.60896164,0.09797331,0.60896164,0
2.3,797.0,51.998497,4714.0,0.75,0.774232,0.2725318,0.033596497,0.587429,0.15306415,0.587429,0
2.09,203.0,51.998497,4045.5,0.535,0.49,0.33621654,0.5674136,0.42052558,0.45181507,0.42052558,0
2.51,797.0,51.998497,4713.0,0.959,0.721,0.22090998,0.033596497,0.58713526,0.12725323,0.58713526,0
2.09,203.0,51.998497,4045.5,0.535,0.49,0.33621654,0.5674136,0.42052558,0.45181507,0.42052558,0
2.3,797.0,51.998497,4714.0,0.75,0.774232,0.2725318,0.033596497,0.587429,0.15306415,0.587429,0
1.87,204.0,51.998497,4045.5,0.535,0.496,0.41895154,0.5712091,0.42052558,0.4950803,0.42052558,1
3.155,797.0,51.998497,4786.0,0.816,0.739,0.11590319,0.033596497,0.60896164,0.07474984,0.60896164,0
2.09,203.0,51.998497,4045.5,0.535,0.49,0.33621654,0.5674136,0.42052558,0.45181507,0.42052558,0
1.71,202.0,51.998497,4045.5,0.535,0.49,0.49164417,0.5636435,0.42052558,0.52764386,0.42052558,1
3.1,797.0,51.998497,4736.0,0.79,0.73,0.12245644,0.033596497,0.5939263,0.078026466,0.5939263,0
2.3,797.0,51.998497,4714.0,0.75,0.774232,0.2725318,0.033596497,0.587429,0.15306415,0.587429,0
3.09,268.0,51.998497,4680.0,0.666,0.642,0.12368715,0.8751733,0.57752705,0.4994302,0.57752705,0
1.9,797.0,51.998497,4714.0,0.75,0.774232,0.4065697,0.033596497,0.587429,0.22008309,0.587429,0
2.3,797.0,20.861,5612.5,1.19,1.163,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
3.9414074,797.0,10.339293,6088.0,0.959,1.259,0.052791372,0.033596497,0.85641515,0.043193936,0.85641515,0
3.9414074,775.0,20.861145,6514.0,1.208,1.15,0.052791372,0.038903672,0.6921172,0.04584752,0.6921172,0
3.9414074,797.0,20.8613,6340.0,1.21,1.22,0.052791372,0.033596497,0.7550283,0.043193936,0.7550283,0
2.3,797.0,20.860212,5612.5,1.038,1.189,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,20.86024,6011.2,1.11,1.30436,0.2725318,0.033596497,0.88994104,0.15306415,0.88994104,0
3.9414074,781.0,20.860212,6035.0,0.958,1.257,0.052791372,0.037378237,0.87941355,0.045084804,0.87941355,0
3.9414074,781.0,20.860212,6505.0,1.185,1.163,0.052791372,0.037378237,0.69523877,0.045084804,0.69523877,0
2.3,797.0,20.860212,6011.2,1.11,1.30436,0.2725318,0.033596497,0.88994104,0.15306415,0.88994104,0
3.9414074,797.0,20.860212,6121.0,1.08,1.2,0.052791372,0.033596497,0.84240025,0.043193936,0.84240025,0
3.9414074,781.0,20.860212,6505.0,1.185,1.163,0.052791372,0.037378237,0.69523877,0.045084804,0.69523877,0
3.9414074,797.0,20.860212,6088.0,1.038,1.211,0.052791372,0.033596497,0.85641515,0.043193936,0.85641515,0
3.9414074,781.0,20.860212,6505.0,1.185,1.163,0.052791372,0.037378237,0.69523877,0.045084804,0.69523877,0
3.9414074,797.0,42.634163,6121.0,1.08,1.2,0.052791372,0.033596497,0.84240025,0.043193936,0.84240025,0
2.3,797.0,42.634277,6011.2,1.11,1.30436,0.2725318,0.033596497,0.88994104,0.15306415,0.88994104,0
3.9414074,615.0,42.634163,6505.0,1.185,1.163,0.052791372,0.11304153,0.69523877,0.08291645,0.69523877,0
3.9414074,797.0,42.632,5612.5,1.19,1.163,0.052791372,0.033596497,0.9205813,0.043193936,0.9205813,0
2.3,797.0,42.634277,5612.5,1.038,1.189,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
3.9414074,615.0,42.634277,6035.0,0.958,1.257,0.052791372,0.11304153,0.87941355,0.08291645,0.87941355,0
3.9414074,615.0,42.634163,6505.0,1.185,1.163,0.052791372,0.11304153,0.69523877,0.08291645,0.69523877,0
3.9414074,797.0,42.6318,6340.0,1.21,1.22,0.052791372,0.033596497,0.7550283,0.043193936,0.7550283,0
3.9414074,611.0,42.63188,6514.0,1.208,1.15,0.052791372,0.11609651,0.6921172,0.08444394,0.6921172,0
3.9414074,615.0,42.634163,6505.0,1.185,1.163,0.052791372,0.11304153,0.69523877,0.08291645,0.69523877,0
3.9414074,797.0,42.634163,6088.0,1.038,1.211,0.052791372,0.033596497,0.85641515,0.043193936,0.85641515,0
3.9414074,797.0,10.339293,6088.0,0.959,1.259,0.052791372,0.033596497,0.85641515,0.043193936,0.85641515,0
2.3,797.0,42.634254,6011.2,1.11,1.30436,0.2725318,0.033596497,0.88994104,0.15306415,0.88994104,0
3.9414074,797.0,51.998497,6034.0,0.959,1.306,0.052791372,0.033596497,0.87985337,0.043193936,0.87985337,0
3.9414074,484.0,51.998497,6505.0,1.185,1.163,0.052791372,0.27072096,0.69523877,0.16175616,0.69523877,0
2.3,797.0,51.998497,5612.5,1.038,1.189,0.2725318,0.033596497,0.9205813,0.15306415,0.9205813,0
2.3,797.0,51.998497,6011.2,1.11,1.30436,0.2725318,0.033596497,0.88994104,0.15306415,0.88994104,0
3.9414074,797.0,51.998497,6121.0,1.08,1.2,0.052791372,0.033596497,0.84240025,0.043193936,0.84240025,0
3.9414074,484.0,51.998497,6035.0,0.958,1.257,0.052791372,0.27072096,0.87941355,0.16175616,0.87941355,0
3.9,797.0,51.998497,6340.0,1.21,1.22,0.055023212,0.033596497,0.7550283,0.044309855,0.7550283,0
2.3,797.0,51.998497,6011.2,1.11,1.30436,0.2725318,0.033596497,0.88994104,0.15306415,0.88994104,0
3.9414074,797.0,10.339293,6088.0,0.959,1.259,0.052791372,0.033596497,0.85641515,0.043193936,0.85641515,0
3.9414074,484.0,51.998497,6505.0,1.185,1.163,0.052791372,0.27072096,0.69523877,0.16175616,0.69523877,0
3.9414074,797.0,51.998497,6088.0,1.038,1.211,0.052791372,0.033596497,0.85641515,0.043193936,0.85641515,0
3.9414074,484.0,51.998497,6505.0,1.185,1.163,0.052791372,0.27072096,0.69523877,0.16175616,0.69523877,0
3.9414074,480.0,51.998497,6514.0,1.208,1.15,0.052791372,0.2780373,0.6921172,0.16541433,0.6921172,0
2.3,797.0,51.998497,6011.2,1.11,1.30436,0.2725318,0.033596497,0.88994104,0.15306415,0.88994104,0
1.21,714.0,13.930723,5795.0,0.894,0.853,0.8105842,0.058425676,0.99153596,0.43450493,0.99153596,0
2.3,797.0,13.930688,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
1.417,797.0,10.339293,5451.0,0.959,0.85,0.65902084,0.033596497,0.8491665,0.34630868,0.8491665,0
1.21,714.0,13.930723,5795.0,0.894,0.853,0.8105842,0.058425676,0.99153596,0.43450493,0.99153596,0
1.19,797.0,13.930698,5797.0,0.959,0.876,0.8269591,0.033596497,0.990545,0.4302778,0.990545,0
1.4,665.0,13.930688,5497.0,0.952,0.839,0.6703201,0.080997795,0.8689237,0.37565893,0.8689237,0
2.3,797.0,13.930647,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
1.25,797.0,13.930723,5551.0,0.91,0.88,0.7788007,0.033596497,0.8927042,0.40619862,0.8927042,0
1.47,726.0,13.93078,5818.0,0.97,0.9,0.62500226,0.053933684,0.9801987,0.33946797,0.9801987,0
1.21,714.0,13.930723,5795.0,0.894,0.853,0.8105842,0.058425676,0.99153596,0.43450493,0.99153596,0
1.189,797.0,13.930723,5451.0,0.854,0.839,0.8277865,0.033596497,0.8491665,0.4306915,0.8491665,0
3.33,448.0,51.998497,5795.0,0.894,0.853,0.097295746,0.34415376,0.99153596,0.22072476,0.99153596,0
2.3,797.0,51.998497,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
3.46,797.0,51.998497,5551.0,0.91,0.88,0.08543494,0.033596497,0.8927042,0.059515722,0.8927042,0
2.3,797.0,51.998497,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
2.3,797.0,51.998497,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
3.38,797.0,51.998497,5797.0,0.959,0.876,0.09255057,0.033596497,0.990545,0.06307353,0.990545,0
3.33,448.0,51.998497,5795.0,0.894,0.853,0.097295746,0.34415376,0.99153596,0.22072476,0.99153596,0
3.33,448.0,51.998497,5795.0,0.894,0.853,0.097295746,0.34415376,0.99153596,0.22072476,0.99153596,0
3.22,417.0,51.998497,5497.0,0.952,0.839,0.1086091,0.42316204,0.8689237,0.26588556,0.8689237,0
3.273,797.0,51.998497,5451.0,0.854,0.839,0.103002705,0.033596497,0.8491665,0.0682996,0.8491665,0
3.3,455.0,51.998497,5818.0,0.97,0.9,0.10025885,0.32846227,0.9801987,0.21436056,0.9801987,0
3.258,797.0,10.339293,5451.0,0.959,0.85,0.10455941,0.033596497,0.8491665,0.06907795,0.8491665,0
2.5,386.0,51.998497,5818.0,0.97,0.9,0.22313015,0.5203085,0.9801987,0.37171933,0.9801987,0
2.5,797.0,51.998497,5551.0,0.91,0.88,0.22313015,0.033596497,0.8927042,0.12836333,0.8927042,0
2.3,797.0,51.998497,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
2.3,797.0,51.998497,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
2.38,380.0,51.998497,5795.0,0.894,0.853,0.25157854,0.5415427,0.99153596,0.3965606,0.99153596,0
2.678,797.0,10.339293,5451.0,0.959,0.85,0.1867471,0.033596497,0.8491665,0.1101718,0.8491665,0
2.38,380.0,51.998497,5795.0,0.894,0.853,0.25157854,0.5415427,0.99153596,0.3965606,0.99153596,0
2.3,797.0,51.998497,5490.0,0.96,0.839151,0.2725318,0.033596497,0.86588776,0.15306415,0.86588776,0
2.1,797.0,51.998497,5612.5,1.0,0.951,0.3328711,0.033596497,0.9205813,0.1832338,0.9205813,0
2.47,797.0,51.998497,5797.0,0.959,0.876,0.22992547,0.033596497,0.990545,0.13176098,0.990545,0
2.336,797.0,51.998497,5451.0,0.854,0.839,0.26289517,0.033596497,0.8491665,0.14824583,0.8491665,0
2.38,380.0,51.998497,5795.0,0.894,0.853,0.25157854,0.5415427,0.99153596,0.3965606,0.99153596,0
